ERCOT Total Solar Generation (MW),ERCOT Total Wind Generation (MW),Coastal Wind Generation (MW),North Wind Generation (MW),Panhandle Wind Generation (MW),South Wind Generation (MW),West Wind Generation (MW),Hour Ending,Year,Month,Day,Timestamp,Maximum energy deliverable before curtailment (MWh),Energy actually delivered (MWh),Curtailment (MWh),Price ($/MWh) at the nodal level in the Real Time market,TOTAL Actual Load (MW),SystemTotal Forecast Load (MW)
2979.67,14491.22,2295.82,1215.93,1079.17,457.85,9442.45,11,2023,1,29,1/29/2023 11:00,67.8,67.8,0,14.25,42634.62,42635.680054
4696.42,12745.58,2061.96,1247.56,857.89,473.72,8104.45,12,2023,1,29,1/29/2023 12:00,51.8,51.8,0,10.06,43796.95,43575.52002
5319.09,11321.13,2090.37,1451.78,608.84,283.88,6886.26,13,2023,1,29,1/29/2023 13:00,26.3,26.3,0,13.07,44874.77,44089.439575
5712.24,10996.79,2065.25,1647.68,487.42,199.33,6597.11,14,2023,1,29,1/29/2023 14:00,51.8,51.8,0,15.58,45825.18,44182.67981
5680.58,11367.31,1913.53,1738.8,332.48,144.0,7238.5,15,2023,1,29,1/29/2023 15:00,59.7,59.7,0,14.87,46474.4,44181.57019
5555.08,11581.33,2158.36,1702.78,210.34,93.24,7416.61,16,2023,1,29,1/29/2023 16:00,51.9,51.9,0,19.71,47171.27,44290.700073
4485.64,10976.84,2295.26,1390.46,194.31,103.15,6993.66,17,2023,1,29,1/29/2023 17:00,32.3,32.3,0,17.82,47719.14,44634.220215
1871.1,11128.94,2511.97,1122.54,357.38,239.9,6897.15,18,2023,1,29,1/29/2023 18:00,20.4,20.4,0,27.15,48664.56,45916.979614
26.28,11936.74,2361.73,1124.76,709.65,499.95,7240.65,19,2023,1,29,1/29/2023 19:00,24.9,24.9,0,25.4,50203.5,47884.350586
0.23,12411.8,1857.44,1028.55,1105.57,828.29,7591.95,20,2023,1,29,1/29/2023 20:00,15.5,15.5,0,22.76,50737.2,48137.439941
0.22,12972.05,1584.88,962.17,1364.01,1013.4,8047.59,21,2023,1,29,1/29/2023 21:00,16.4,16.4,0,21.01,50366.16,47893.720703
0.23,12711.4,1373.15,969.57,1584.85,1454.77,7329.06,22,2023,1,29,1/29/2023 22:00,27.7,27.7,0,21.19,49571.77,47190.819336
0.22,12606.24,1353.61,898.68,1749.68,1399.57,7204.7,23,2023,1,29,1/29/2023 23:00,33.2,33.2,0,22.59,47900.54,45620.67041
0.22,13260.09,1416.73,982.16,1697.32,1371.99,7791.89,24,2023,1,29,1/30/2023 0:00,33.8,33.8,0,44.76,46087.94,44028.8302
0.22,14642.88,1283.5,1273.2,1623.24,1405.04,9057.9,1,2023,1,30,1/30/2023 1:00,35.2,35.2,0,36.53,44953.38,42738.909546
0.22,15301.99,1624.06,1422.75,1495.05,1277.52,9482.61,2,2023,1,30,1/30/2023 2:00,46.3,46.3,0,47.51,44636.9,42154.060181
0.22,15257.31,1596.65,1396.01,1582.09,1209.88,9472.68,3,2023,1,30,1/30/2023 3:00,53.6,53.6,0,29.13,44919.22,42183.471191
0.23,14053.77,1518.34,1260.88,1685.83,1125.71,8463.01,4,2023,1,30,1/30/2023 4:00,58.3,58.3,0,40.46,45702.51,42812.259644
0.23,12915.38,1705.92,1178.61,1630.37,1192.12,7208.36,5,2023,1,30,1/30/2023 5:00,43.4,43.4,0,26.17,47177.81,44391.530029
0.22,11240.0,1631.14,1032.3,1161.45,1152.63,6262.48,6,2023,1,30,1/30/2023 6:00,29.2,29.2,0,24.39,49973.6,47372.389404
0.24,9470.61,1645.75,803.53,847.16,1078.57,5095.6,7,2023,1,30,1/30/2023 7:00,24.8,24.8,0,19.82,54212.29,51793.078857
7.76,7906.47,1543.39,687.13,574.65,1065.81,4035.49,8,2023,1,30,1/30/2023 8:00,15.9,15.9,0,19.16,56506.56,54667.128662
213.62,6794.97,1618.18,517.95,302.23,1024.47,3332.14,9,2023,1,30,1/30/2023 9:00,9.9,9.9,0,20.42,57084.73,55634.639648
610.08,6166.53,1757.76,368.14,167.41,1158.67,2714.55,10,2023,1,30,1/30/2023 10:00,6.3,6.3,0,22.85,57972.83,56212.960205
1166.66,5547.64,1908.56,324.99,86.72,1085.76,2141.61,11,2023,1,30,1/30/2023 11:00,1.5,1.5,0,23.56,58544.64,56330.770264
1749.63,5353.43,1901.17,261.7,55.36,1071.13,2064.07,12,2023,1,30,1/30/2023 12:00,2.4,2.4,0,52.43,59193.25,55866.160156
2235.61,5171.7,2022.63,270.29,35.6,908.12,1935.06,13,2023,1,30,1/30/2023 13:00,3.9,3.9,0,76.82,59742.91,55060.119751
2234.66,5170.72,2203.07,281.32,21.44,954.72,1710.17,14,2023,1,30,1/30/2023 14:00,6.7,6.7,0,152.25,60161.17,54276.788696
1832.24,5249.1,2367.57,348.75,18.14,1134.65,1379.99,15,2023,1,30,1/30/2023 15:00,15.0,15.0,0,226.53,60068.73,53500.569458
1236.23,5061.11,2449.83,409.61,29.68,947.25,1224.74,16,2023,1,30,1/30/2023 16:00,12.2,12.2,0,156.68,60152.43,53277.13916
703.16,5042.43,2438.0,442.29,104.77,843.12,1214.25,17,2023,1,30,1/30/2023 17:00,13.1,13.1,0,244.61,60596.69,54035.651001
168.5,5045.58,2192.48,389.5,186.06,992.87,1284.67,18,2023,1,30,1/30/2023 18:00,10.6,10.6,0,86.85,61618.44,55921.251709
1.67,5152.84,2255.16,287.42,255.35,1094.98,1259.93,19,2023,1,30,1/30/2023 19:00,10.4,10.4,0,82.88,62796.05,58499.601807
0.25,5170.84,2279.17,262.87,321.31,1104.13,1203.36,20,2023,1,30,1/30/2023 20:00,9.2,9.2,0,87.03,62439.85,58336.089111
0.23,5451.38,2294.87,221.42,350.83,1098.99,1485.27,21,2023,1,30,1/30/2023 21:00,10.3,10.3,0,84.63,61957.91,57544.478516
0.23,6034.77,2303.77,215.76,515.64,980.95,2018.65,22,2023,1,30,1/30/2023 22:00,10.0,10.0,0,169.38,61196.58,56026.490601
0.22,6357.64,2063.98,220.68,745.94,851.75,2475.29,23,2023,1,30,1/30/2023 23:00,16.4,16.4,0,211.81,59221.78,53475.05127
0.22,6745.75,1736.41,221.25,1119.21,638.77,3030.11,24,2023,1,30,1/31/2023 0:00,15.2,15.2,0,219.19,57276.58,51077.990845
0.22,6756.07,1416.96,227.33,972.4,622.51,3516.87,1,2023,1,31,1/31/2023 1:00,15.6,15.6,0,192.51,55925.45,54048.710449
0.22,6781.71,1262.44,234.2,952.12,635.28,3697.67,2,2023,1,31,1/31/2023 2:00,15.7,15.7,0,164.84,55398.73,53278.449951
0.22,6891.8,1262.87,252.16,874.66,644.4,3857.71,3,2023,1,31,1/31/2023 3:00,18.1,18.1,0,87.44,55317.84,52963.9198
0.22,7287.81,1457.67,258.9,903.7,668.38,3999.16,4,2023,1,31,1/31/2023 4:00,20.9,20.9,0,40.74,55533.1,53362.620361
0.21,7426.63,1535.55,285.98,900.44,669.61,4035.05,5,2023,1,31,1/31/2023 5:00,23.7,23.7,0,29.22,56416.53,54727.799194
0.23,7561.67,1613.43,326.06,978.67,735.92,3907.59,6,2023,1,31,1/31/2023 6:00,22.7,22.7,0,22.9,58451.12,57480.150269
0.22,6706.12,1610.75,342.59,673.27,735.62,3343.89,7,2023,1,31,1/31/2023 7:00,24.6,24.6,0,24.87,61074.0,61398.899048
6.4,5708.05,1611.27,285.59,417.62,757.68,2635.89,8,2023,1,31,1/31/2023 8:00,16.8,16.8,0,23.27,62797.84,63875.048706
166.75,5400.12,1664.36,182.88,244.97,864.94,2442.97,9,2023,1,31,1/31/2023 9:00,10.4,10.4,0,24.01,63705.2,64917.750244
516.46,5487.75,1872.75,115.16,212.99,932.2,2354.65,10,2023,1,31,1/31/2023 10:00,9.7,9.7,0,22.51,64357.09,65488.948486
922.79,5340.3,2044.11,136.33,166.72,990.54,2002.6,11,2023,1,31,1/31/2023 11:00,12.6,12.6,0,23.42,64571.31,65408.84021
1455.12,5193.55,2000.18,155.6,128.11,1025.93,1883.73,12,2023,1,31,1/31/2023 12:00,18.4,18.4,0,25.81,64604.25,64525.281006
1743.94,5021.12,2123.33,138.55,69.55,1076.98,1612.71,13,2023,1,31,1/31/2023 13:00,11.1,11.1,0,30.83,64412.03,63054.900757
1776.64,5110.71,2189.32,142.38,80.85,1343.78,1354.38,14,2023,1,31,1/31/2023 14:00,8.6,8.6,0,36.99,64059.03,61515.308472
1359.03,5086.12,2304.32,112.21,60.81,1474.24,1134.54,15,2023,1,31,1/31/2023 15:00,6.1,6.1,0,37.95,63532.89,60081.311157
947.89,5390.74,2751.36,133.96,57.21,1388.61,1059.6,16,2023,1,31,1/31/2023 16:00,10.1,10.1,0,32.75,63414.84,59407.379639
541.93,5152.51,2788.52,120.95,67.83,1370.71,804.5,17,2023,1,31,1/31/2023 17:00,8.3,8.3,0,36.68,63769.75,60223.119141
163.25,4920.45,2774.01,98.9,47.43,1405.99,594.12,18,2023,1,31,1/31/2023 18:00,9.0,9.0,0,31.35,64729.65,62400.729004
1.51,4760.07,2810.1,80.1,45.13,1454.3,370.44,19,2023,1,31,1/31/2023 19:00,7.9,7.9,0,31.63,65556.53,65043.281372
0.23,4819.52,3003.17,80.85,47.26,1414.33,273.91,20,2023,1,31,1/31/2023 20:00,6.9,6.9,0,35.34,65232.42,64755.110229
0.22,4341.73,2708.32,70.96,75.62,1335.61,151.22,21,2023,1,31,1/31/2023 21:00,4.3,4.3,0,35.73,64293.48,63889.920044
0.22,3975.07,2539.45,77.37,89.93,1161.53,106.79,22,2023,1,31,1/31/2023 22:00,6.6,6.6,0,38.86,62728.61,62349.410522
0.23,3311.37,2187.31,59.02,65.33,948.88,50.83,23,2023,1,31,1/31/2023 23:00,3.8,3.8,0,45.09,60404.56,59988.579956
0.26,3605.09,2147.07,63.33,73.8,1260.19,60.7,24,2023,1,31,2/1/2023 0:00,5.9,5.9,0,58.52,57284.19,58017.21936
0.24,4030.99,2542.81,92.81,55.0,1283.81,56.56,1,2023,2,1,2/1/2023 1:00,3.0,3.0,0,73.51,57102.55,56832.628906
0.23,4064.79,2818.83,71.46,99.67,1010.19,64.64,2,2023,2,1,2/1/2023 2:00,2.4,2.4,0,51.96,56574.01,56389.710693
0.23,4210.19,3061.07,75.72,100.81,930.57,42.02,3,2023,2,1,2/1/2023 3:00,5.6,5.6,0,43.95,56369.04,56443.990967
0.23,4151.2,2864.8,88.8,60.16,1089.92,47.52,4,2023,2,1,2/1/2023 4:00,4.7,4.7,0,36.8,56052.46,56622.911377
0.24,4331.33,3047.25,104.76,71.55,1084.94,22.83,5,2023,2,1,2/1/2023 5:00,4.5,4.5,0,34.81,56870.77,57656.201294
0.23,3898.71,2725.51,138.39,103.92,860.93,69.96,6,2023,2,1,2/1/2023 6:00,6.9,6.9,0,35.62,58176.01,60151.299927
0.22,3096.83,2140.36,127.1,88.97,691.43,48.97,7,2023,2,1,2/1/2023 7:00,8.3,8.3,0,32.78,59916.81,63833.091431
9.14,2608.08,1705.17,74.31,159.7,642.64,26.26,8,2023,2,1,2/1/2023 8:00,3.2,3.2,0,33.5,61255.44,65570.208252
179.38,2108.78,1381.49,48.53,148.31,498.15,32.3,9,2023,2,1,2/1/2023 9:00,1.1,1.1,0,39.78,61975.83,65607.168823
621.74,1947.13,1198.45,57.15,145.06,513.96,32.51,10,2023,2,1,2/1/2023 10:00,0.1,0.1,0,48.91,62663.73,65544.969971
1112.82,1776.82,1067.98,61.62,100.46,484.75,62.01,11,2023,2,1,2/1/2023 11:00,0.4,0.4,0,46.92,62776.17,65060.960815
1351.15,1627.51,1018.21,39.27,68.62,494.02,7.39,12,2023,2,1,2/1/2023 12:00,0.0,0.0,0,34.65,62781.91,63777.969604
1473.8,1498.66,927.97,33.79,105.01,416.42,15.47,13,2023,2,1,2/1/2023 13:00,0.0,0.0,0,34.38,62432.73,62133.928711
1497.94,1806.04,870.85,12.38,485.92,378.57,58.32,14,2023,2,1,2/1/2023 14:00,0.0,0.0,0,37.55,62111.05,60656.68042
1416.75,2130.88,893.69,8.67,773.51,436.13,18.88,15,2023,2,1,2/1/2023 15:00,0.0,0.0,0,37.0,61446.99,59346.140747
871.11,1950.62,943.06,11.95,475.17,499.67,20.77,16,2023,2,1,2/1/2023 16:00,0.0,0.0,0,32.85,61258.26,58764.280029
552.2,2097.45,1256.2,8.2,207.44,611.3,14.31,17,2023,2,1,2/1/2023 17:00,0.0,0.0,0,34.72,61978.69,59335.659302
139.02,2618.13,1629.98,12.89,214.9,739.64,20.72,18,2023,2,1,2/1/2023 18:00,0.0,0.0,0,38.87,62624.21,60714.249268
2.26,2815.79,1630.23,11.79,403.81,763.49,6.47,19,2023,2,1,2/1/2023 19:00,0.0,0.0,0,40.76,63401.14,62637.640137
0.23,2579.07,1515.62,1.4,431.04,614.15,16.86,20,2023,2,1,2/1/2023 20:00,0.0,0.0,0,43.28,63006.22,63059.009155
0.23,1993.75,1240.49,0.6,212.79,526.72,13.15,21,2023,2,1,2/1/2023 21:00,0.0,0.0,0,34.04,61575.78,62437.960938
0.26,1649.87,1061.26,0.64,183.54,391.44,12.99,22,2023,2,1,2/1/2023 22:00,0.0,0.0,0,41.69,59878.27,60924.179932
0.24,1624.89,1177.59,0.5,144.5,290.5,11.8,23,2023,2,1,2/1/2023 23:00,0.0,0.0,0,49.14,57423.9,58509.798462
0.24,1672.97,1277.3,1.01,113.34,275.04,6.28,24,2023,2,1,2/2/2023 0:00,0.0,0.0,0,75.22,55427.97,56168.239746
0.23,1396.64,1025.41,1.05,91.72,267.42,11.04,1,2023,2,2,2/2/2023 1:00,0.0,0.0,0,52.25,53571.68,54969.840454
0.25,1412.26,1048.74,13.92,147.07,191.5,11.03,2,2023,2,2,2/2/2023 2:00,0.0,0.0,0,43.52,52841.07,54265.109253
0.24,1307.32,802.26,35.87,287.63,163.57,17.99,3,2023,2,2,2/2/2023 3:00,0.0,0.0,0,38.4,52712.7,54050.110352
0.22,1343.2,694.84,15.03,397.71,216.66,18.96,4,2023,2,2,2/2/2023 4:00,0.0,0.0,0,37.12,52866.85,54198.219482
0.22,1376.69,730.2,14.7,431.76,187.57,12.46,5,2023,2,2,2/2/2023 5:00,0.0,0.0,0,44.84,53694.0,55093.089966
0.24,1545.7,867.9,12.15,378.17,279.16,8.32,6,2023,2,2,2/2/2023 6:00,0.0,0.0,0,39.65,55051.76,57317.860229
0.22,1995.24,969.22,14.49,560.62,440.17,10.74,7,2023,2,2,2/2/2023 7:00,0.0,0.0,0,74.96,57239.62,60672.840698
6.23,2830.94,1362.86,8.92,824.77,585.23,49.16,8,2023,2,2,2/2/2023 8:00,0.0,0.0,0,55.1,58560.59,62309.420776
249.41,3606.81,1598.72,20.75,1159.75,747.34,80.25,9,2023,2,2,2/2/2023 9:00,0.0,0.0,0,41.68,59159.6,62245.708618
874.83,3572.16,1682.02,19.94,890.74,884.72,94.74,10,2023,2,2,2/2/2023 10:00,0.0,0.0,0,29.37,59521.67,62025.72937
2111.94,3238.38,1370.97,36.27,853.5,883.2,94.44,11,2023,2,2,2/2/2023 11:00,0.0,0.0,0,32.9,59809.99,61509.399414
3379.05,3577.31,1217.27,92.97,1126.05,947.47,193.55,12,2023,2,2,2/2/2023 12:00,0.0,0.0,0,35.62,59355.59,60400.980835
4221.9,4336.03,1554.11,144.59,1221.8,983.68,431.85,13,2023,2,2,2/2/2023 13:00,0.0,0.0,0,30.14,58908.28,59046.490845
4474.3,5805.2,1996.12,156.5,1537.81,1185.84,928.93,14,2023,2,2,2/2/2023 14:00,0.0,0.0,0,66.23,58063.0,57843.549194
4972.61,6781.36,2297.27,180.29,1742.87,1369.27,1191.66,15,2023,2,2,2/2/2023 15:00,0.6,0.6,0,34.88,57226.3,56755.990234
5355.25,8150.3,2557.03,254.42,1889.36,1729.91,1719.58,16,2023,2,2,2/2/2023 16:00,0.4,0.4,0,66.06,56891.08,56277.220459
5091.98,8943.47,2959.62,272.73,1923.05,1841.62,1946.45,17,2023,2,2,2/2/2023 17:00,0.8,0.8,0,40.53,57395.94,56656.349609
2368.23,7583.56,2890.41,277.12,1396.11,1452.37,1567.55,18,2023,2,2,2/2/2023 18:00,4.5,4.5,0,37.79,58230.82,57691.260498
70.22,6224.44,2151.71,378.06,1494.67,1020.17,1179.83,19,2023,2,2,2/2/2023 19:00,9.6,9.6,0,26.6,59199.63,59209.561157
0.22,5551.62,1639.0,427.59,1394.61,909.63,1180.79,20,2023,2,2,2/2/2023 20:00,9.3,9.3,0,27.17,58957.67,59518.360107
0.24,5934.94,1681.6,625.43,1253.44,1070.55,1303.92,21,2023,2,2,2/2/2023 21:00,11.1,11.1,0,20.82,58313.26,58940.480591
0.22,7355.8,2196.67,742.09,1272.66,1347.4,1796.98,22,2023,2,2,2/2/2023 22:00,15.4,15.4,0,19.59,57246.14,57616.570313
0.24,8337.81,2407.45,788.92,1401.17,1397.89,2342.38,23,2023,2,2,2/2/2023 23:00,14.3,14.3,0,24.24,55050.13,55573.130005
0.26,9143.92,2455.71,799.19,1454.74,1556.8,2877.48,24,2023,2,2,2/3/2023 0:00,14.1,14.1,0,52.05,53141.62,53635.019897
0.24,9473.99,2510.44,1037.64,1025.19,1764.43,3136.29,1,2023,2,3,2/3/2023 1:00,28.8,28.8,0,65.48,51882.86,53462.080322
0.26,9953.59,2627.35,1092.7,500.38,1763.4,3969.76,2,2023,2,3,2/3/2023 2:00,41.3,41.3,0,62.7,51507.65,52937.56897
0.25,10430.19,2717.02,1236.86,229.98,1744.46,4501.87,3,2023,2,3,2/3/2023 3:00,44.5,44.5,0,51.85,51486.48,52902.829102
0.25,10046.07,2607.29,1273.95,203.7,1630.35,4330.78,4,2023,2,3,2/3/2023 4:00,46.0,46.0,0,26.99,51882.2,53407.62915
0.26,9154.76,2290.41,1235.44,211.27,1428.72,3988.92,5,2023,2,3,2/3/2023 5:00,39.8,39.8,0,21.34,52844.09,54706.639526
0.27,8183.1,2099.61,1199.44,386.38,1257.72,3239.95,6,2023,2,3,2/3/2023 6:00,46.6,46.6,0,20.18,55225.72,57414.278931
0.26,7134.57,1697.89,1145.05,697.78,1058.96,2534.89,7,2023,2,3,2/3/2023 7:00,39.6,39.6,0,18.96,58746.3,61237.819702
137.89,6181.58,1361.0,870.88,1088.47,1026.32,1834.91,8,2023,2,3,2/3/2023 8:00,31.0,31.0,0,17.44,60428.24,63028.060669
3571.76,5233.62,1227.82,662.75,1532.49,805.19,1005.37,9,2023,2,3,2/3/2023 9:00,17.8,17.8,0,17.01,59181.93,61945.190918
7876.9,3477.45,957.47,433.84,1314.6,462.66,308.88,10,2023,2,3,2/3/2023 10:00,3.4,3.4,0,18.28,56491.29,59916.880493
9180.36,3038.81,816.55,268.02,1290.65,464.83,198.76,11,2023,2,3,2/3/2023 11:00,0.0,0.0,0,20.0,53707.55,57795.310425
9833.0,3220.42,668.19,81.18,1814.98,414.91,241.16,12,2023,2,3,2/3/2023 12:00,0.0,0.0,0,20.65,50933.55,55549.000122
10139.72,3866.84,353.84,0.86,2741.2,267.26,503.68,14,2023,2,3,2/3/2023 14:00,0.0,0.0,0,30.47,46284.06,51803.589233
10436.64,4340.61,421.32,2.8,2934.02,207.67,774.8,15,2023,2,3,2/3/2023 15:00,0.0,0.0,0,23.89,44676.8,50494.269409
10422.49,4920.71,575.62,6.25,3198.99,162.11,977.74,16,2023,2,3,2/3/2023 16:00,0.0,0.0,0,19.07,43648.56,49826.210083
9220.2,5426.54,670.09,4.65,3224.66,148.81,1378.33,17,2023,2,3,2/3/2023 17:00,0.5,0.5,0,18.91,43442.54,49967.039917
3566.89,5904.31,726.33,33.71,3298.49,123.31,1722.47,18,2023,2,3,2/3/2023 18:00,0.3,0.3,0,15.7,44233.65,51047.059937
95.86,7097.93,736.64,97.89,2933.8,143.09,3186.51,19,2023,2,3,2/3/2023 19:00,0.7,0.7,0,13.45,46879.03,53352.38916
0.21,9921.52,718.93,164.69,3299.46,354.25,5384.19,20,2023,2,3,2/3/2023 20:00,8.8,8.8,0,11.42,47978.41,54458.520264
0.2,12732.29,565.96,240.19,3864.39,661.44,7400.31,21,2023,2,3,2/3/2023 21:00,16.1,16.1,0,8.4,48609.28,54621.160645
0.2,15566.17,346.14,393.77,4030.42,1116.91,9678.93,22,2023,2,3,2/3/2023 22:00,39.3,32.3,7,1.11,49134.1,54302.281372
0.24,17610.35,333.04,596.98,3962.38,1314.81,11403.14,23,2023,2,3,2/3/2023 23:00,43.4,43.4,0,6.92,48774.25,53098.320679
0.31,18986.37,418.97,792.08,3980.52,1355.84,12438.96,24,2023,2,3,2/4/2023 0:00,53.1,53.1,0,17.43,47946.95,51832.040161
0.23,20153.65,606.91,937.08,3920.85,1503.94,13184.87,1,2023,2,4,2/4/2023 1:00,57.0,57.0,0,25.53,47224.24,49357.410889
0.21,21444.88,826.33,1126.19,3914.9,1609.9,13967.56,2,2023,2,4,2/4/2023 2:00,67.5,67.5,0,17.81,47018.64,48636.12915
0.21,21645.34,954.06,1211.38,3832.6,1647.26,14000.04,3,2023,2,4,2/4/2023 3:00,66.0,66.0,0,17.62,47254.12,48467.509399
0.21,21728.52,1118.43,1142.85,3961.8,1564.3,13941.14,4,2023,2,4,2/4/2023 4:00,70.4,70.4,0,15.02,47818.53,48847.220703
0.22,21532.43,1068.61,1006.16,3937.79,1317.36,14202.51,5,2023,2,4,2/4/2023 5:00,76.5,76.5,0,13.36,48798.02,49754.539673
0.21,21569.76,1101.48,1052.29,3972.73,1004.3,14438.96,6,2023,2,4,2/4/2023 6:00,59.6,59.6,0,9.29,50124.72,51401.259277
0.21,21496.2,1059.92,1066.47,3960.75,1069.54,14339.52,7,2023,2,4,2/4/2023 7:00,51.1,51.1,0,8.13,51977.59,53692.649536
250.7,21684.47,1014.7,1210.5,3932.06,1089.51,14437.7,8,2023,2,4,2/4/2023 8:00,52.7,45.7,7,4.5,53380.12,55504.210938
2388.6,20711.25,720.41,1269.07,3917.26,862.18,13942.33,9,2023,2,4,2/4/2023 9:00,38.6,31.6,7,2.6,53227.84,55825.509766
4521.23,18779.02,240.7,1378.41,3838.02,474.17,12847.72,10,2023,2,4,2/4/2023 10:00,32.3,25.3,7,2.97,51754.04,54890.350708
4863.84,18469.69,170.92,1506.27,3730.1,437.64,12624.76,11,2023,2,4,2/4/2023 11:00,38.7,31.7,7,4.63,49252.62,53242.250732
4697.06,18852.83,289.62,1657.12,3676.82,466.17,12763.1,12,2023,2,4,2/4/2023 12:00,33.6,33.6,0,5.97,46456.29,51245.869385
4156.86,18485.66,377.85,1758.9,3213.43,689.13,12446.35,13,2023,2,4,2/4/2023 13:00,0.9,0.9,0,7.15,43872.93,49111.119995
3830.5,17747.75,718.06,1773.41,2626.15,666.93,11963.2,14,2023,2,4,2/4/2023 14:00,0.8,0.8,0,6.81,41875.67,47266.960693
3478.95,16789.61,860.51,1578.61,2128.53,847.94,11374.02,15,2023,2,4,2/4/2023 15:00,7.9,0.9,7,4.09,40367.15,45852.530151
3427.94,15786.67,1102.2,1524.32,1628.51,903.72,10627.92,16,2023,2,4,2/4/2023 16:00,7.8,0.8,7,4.0,39588.95,45154.460693
3517.99,15217.66,1442.31,1699.95,1448.05,996.93,9630.42,17,2023,2,4,2/4/2023 17:00,9.4,2.4,7,1.97,39672.5,45090.290039
2509.91,14235.85,1516.52,1617.76,1437.06,879.84,8784.67,18,2023,2,4,2/4/2023 18:00,40.5,33.5,7,0.2,40522.34,45704.159912
91.8,15298.65,1234.05,1719.64,1206.45,934.01,10204.5,19,2023,2,4,2/4/2023 19:00,55.9,48.9,7,-1.33,42637.87,47500.149902
0.21,19893.95,1043.77,1983.68,1525.81,1232.3,14108.39,20,2023,2,4,2/4/2023 20:00,79.1,72.1,7,-2.03,43637.92,48639.429443
0.22,21589.09,1044.25,2149.43,1290.79,1452.13,15652.49,21,2023,2,4,2/4/2023 21:00,79.0,72.0,7,-2.57,43781.08,48609.339478
0.23,22111.29,961.57,2101.71,1548.59,1672.46,15826.96,22,2023,2,4,2/4/2023 22:00,70.2,63.2,7,-3.19,43443.98,48130.969482
0.22,21631.77,828.36,2098.95,1463.57,1644.46,15596.43,23,2023,2,4,2/4/2023 23:00,62.9,55.9,7,-1.57,42620.45,47162.540649
0.22,20446.52,670.05,2172.05,964.26,1568.37,15071.79,24,2023,2,4,2/5/2023 0:00,53.8,53.8,0,7.71,41528.38,46133.060425
0.2,19068.07,542.75,1996.03,729.19,1461.43,14338.67,1,2023,2,5,2/5/2023 1:00,44.8,44.8,0,13.92,40666.39,44239.659424
0.23,17923.06,539.47,1813.32,690.24,1347.06,13532.97,2,2023,2,5,2/5/2023 2:00,35.4,35.4,0,5.07,40295.84,43409.650391
0.24,15571.31,372.36,1702.46,516.3,1266.38,11713.81,3,2023,2,5,2/5/2023 3:00,43.1,43.1,0,5.41,40225.84,43256.720337
0.22,13755.68,353.57,1665.39,239.19,1147.13,10350.4,4,2023,2,5,2/5/2023 4:00,47.4,40.4,7,3.0,40284.73,43334.869873
0.22,12276.41,231.82,1611.65,126.82,884.35,9421.77,5,2023,2,5,2/5/2023 5:00,37.1,37.1,0,7.38,40702.12,43896.039551
0.23,10955.75,91.44,1605.5,104.72,779.79,8374.3,6,2023,2,5,2/5/2023 6:00,28.2,28.2,0,7.58,41677.1,45197.710083
0.24,9398.76,10.87,1509.03,53.01,644.74,7181.11,7,2023,2,5,2/5/2023 7:00,17.3,17.3,0,9.46,43277.07,47482.07959
223.28,8109.34,4.05,1415.12,81.62,502.07,6106.48,8,2023,2,5,2/5/2023 8:00,5.6,5.6,0,10.2,44678.04,49119.06897
4433.12,6256.82,1.18,1264.65,195.36,395.16,4400.47,9,2023,2,5,2/5/2023 9:00,4.9,4.9,0,14.59,44629.77,49222.880249
9531.41,3438.2,0.03,885.43,187.77,195.04,2169.93,10,2023,2,5,2/5/2023 10:00,1.8,1.8,0,15.49,43107.44,48084.6604
10258.85,1910.41,66.12,628.47,268.99,128.42,818.41,11,2023,2,5,2/5/2023 11:00,0.8,0.8,0,15.58,41115.11,46167.140381
10052.73,2357.98,515.6,373.0,719.0,237.48,512.9,12,2023,2,5,2/5/2023 12:00,1.1,1.1,0,17.96,39686.94,44295.789551
9832.64,2847.62,544.68,229.88,1098.38,224.83,749.85,13,2023,2,5,2/5/2023 13:00,1.6,1.6,0,20.76,38918.03,42661.609863
9827.49,3772.14,676.4,198.79,1436.3,161.26,1299.39,14,2023,2,5,2/5/2023 14:00,4.4,4.4,0,22.67,38433.79,41273.580078
9790.92,5872.3,1088.82,274.26,1926.16,181.93,2401.13,15,2023,2,5,2/5/2023 15:00,7.8,7.8,0,17.26,38439.67,40209.269775
8885.3,8717.29,1570.11,391.11,2539.59,307.75,3908.73,16,2023,2,5,2/5/2023 16:00,4.6,4.6,0,15.2,38578.8,39707.179688
8034.98,10518.0,2000.5,479.0,2886.22,374.27,4778.01,17,2023,2,5,2/5/2023 17:00,6.5,6.5,0,12.9,39100.21,39944.040649
3585.24,11748.16,2242.68,646.43,2904.53,459.03,5495.49,18,2023,2,5,2/5/2023 18:00,12.8,12.8,0,12.0,40029.7,41029.930298
113.38,14675.52,2115.84,1241.71,2962.95,865.53,7489.49,19,2023,2,5,2/5/2023 19:00,37.6,37.6,0,12.84,41793.64,44350.349243
2.37,20698.13,2170.45,1765.53,3337.18,1563.83,11861.14,20,2023,2,5,2/5/2023 20:00,69.6,69.6,0,10.52,42532.41,46652.510376
0.23,24040.69,2170.63,2102.94,3523.39,1949.39,14294.34,21,2023,2,5,2/5/2023 21:00,24.9,17.9,7,4.94,42308.01,46920.0
0.23,24075.54,2291.92,1996.8,3319.55,1958.46,14508.81,22,2023,2,5,2/5/2023 22:00,7.0,0.0,7,0.01,41152.4,46416.149536
